dec_Equity_Developed_Markets,dec_Equity_Emerging_Markets,dec_Bond_US,dec_Bond_EU,dec_RealEstate_US,dec_RealEstate_EU,dec_Cash,dec_Private_Debt,dec_Infrastructure,dec_Private_Equity,obj_Risk,obj_Return,obj_Liquidity,obj_ESG,obj_Diversity,obj_Geopolitical
,,,,>0.2,>0.2,,,>0.2,,,,,,,
,,,,,,,,,,-1,1,1,1,1,-1
Equities,Equities,Fixed_Income,Fixed_Income,Real_Assets,Real_Assets,Cash,Fixed_Income,Real_Assets,Private_Equity,,,,,,
0.0015913263955790924,0.00035172419740888165,0.02289151807340159,0.003770410598038378,0.2055554043745113,0.203135837440187,0.0004588874957555912,0.0031705258255604225,0.5590032796243738,7.108597518393442e-05,0.009266953196889565,0.06697313967171123,0.3213239772129494,0.7321079698986213,0.6704966435097202,0.32607673430132755
0.00028465449007325565,0.00030952983907520413,0.02343690911123739,0.0030208805550268644,0.20887752041870997,0.20335719007509162,0.0010946715739398182,0.004177162455848959,0.547196149990903,0.008245331490093832,0.009346315617435841,0.06733809046670176,0.3201696082267677,0.7264474063419852,0.6832746493281028,0.3274566136549628
0.0018693236992719932,0.0009364469574485302,0.005276565931625777,0.0003899454048198241,0.213476605444377,0.21257784204501134,0.00029230998057014606,0.031742059206889314,0.5221560617962955,0.011282839533690671,0.00948676663652908,0.06795088676002942,0.30902352908539815,0.7139037369374049,0.7060268170928973,0.33350542861482385
0.04806482094357713,0.09276932450627569,0.03633929148378236,0.07570137764426468,0.20093242258891628,0.20042279952317943,0.04338765141844599,0.02091233532994987,0.2003698498874534,0.08110012667415498,0.009549721328728953,0.0682575631629539,0.4738736750437468,0.6257790782571206,0.9471601381825816,0.3522063507724985
0.0003223853198873546,0.00031742393537913233,0.00823382143455665,0.004010962010337713,0.21243829982531875,0.20557416039184237,0.0011119766537713957,0.001702492297626885,0.5653965780502831,0.0008919000809966868,0.009575480605215379,0.06746029917505214,0.31194754584256795,0.7319053377186912,0.6587188045508632,0.3276290698360576
0.00028989122186293543,0.0003152241976912318,0.005825719419405939,0.0030764550911294344,0.21272019843529297,0.20682412544584186,0.0011134522100777666,0.004254008879095512,0.5572628082512745,0.00831811684832786,0.00967959337559613,0.06791946686803248,0.3088142551800168,0.7269927977777111,0.6681110515888321,0.3297465088482825
0.0003009456483523712,0.0003250191418150829,0.001599749126359899,0.003193769601152854,0.2226717765681985,0.21471095305065946,0.0011422982360326348,0.0009092656198766258,0.5550769630097265,6.925999782610783e-05,0.009796916073257599,0.06760319508064783,0.309317558620178,0.728357741773847,0.6624343996916725,0.3274882339350771
0.001193372114267535,0.03187243095787801,0.006280814085984852,0.00997980246598511,0.22501556974145706,0.22487603735485776,0.0009352648581307768,0.0016363938289580106,0.4959567490564831,0.0022535655359976875,0.009796920696560319,0.06809997776795541,0.33428052151764326,0.7094896084455069,0.7240674579167498,0.33550758284861404
0.0011847578902345651,0.031942378740467056,0.006235476727252187,0.009584644222517268,0.22288826046827906,0.22325279466109813,2.05540432893951e-05,0.0016245817018936326,0.4923767403601527,0.01088981118481592,0.009903786655290825,0.06861525735909567,0.33155782592878974,0.7058536067391924,0.7297449612357587,0.33771715683066184
0.0024517048577451872,0.00404795087871586,0.0014012833969969918,0.0037124183815047344,0.23575537632212298,0.22037759561931972,0.0010292100894063261,0.0015757725163664956,0.5277359627595295,0.0019127251782922732,0.009929645600258033,0.06775449390196377,0.31497640734914795,0.7198330527945385,0.685891698040079,0.3281091220837861
