dec_Equity_Developed_Markets,dec_Equity_Emerging_Markets,dec_Bond_US,dec_Bond_EU,dec_RealEstate_US,dec_RealEstate_EU,dec_Cash,dec_Private_Debt,dec_Infrastructure,dec_Private_Equity,obj_Risk,obj_Return,obj_Liquidity,obj_ESG,obj_Diversiy,obj_Geopolitical
,,,,,,,,,,-1,1,1,1,1,-1
Equities,Equities,Fixed_Income,Fixed_Income,Real_Assets,Real_Assets,Cash,Fixed_Income,Real_Assets,Private_Equity,,,,,,
0.00415615406456853,0.42533535114131676,0.0007586133537316949,0.0017540719556476529,0.2243773526744008,0.011817564456697563,0.11183900777951829,0.007301566056288129,0.041592982355221374,0.17106733616260913,0.02267011063103414,0.08546636248352513,0.5604629448913028,0.5062432992173287,0.805587528618248,0.4724855321804867
0.18049852984228246,0.43026097144544034,1.7302674514457138e-05,0.0016383134336119128,0.010749845460145388,0.08997830469861716,0.00447556178303315,0.16509403181603727,0.0051351422517127675,0.11215199659460487,0.022990951069034028,0.08747158311909753,0.5889304264519811,0.4962196615443335,0.8157788092120078,0.511696369235922
0.12381478088205408,0.46607065524202285,0.03340848272508161,0.0022980509530624773,0.0025612113170992963,0.03858216635603372,0.11306723969319842,0.06457867349209145,0.0013631926697049604,0.154255546669651,0.02335977419125828,0.08497536522815692,0.6575280359986182,0.5100573508633732,0.8045336172251611,0.4915651169447214
4.123038022041027e-05,0.6914615998920227,0.013477845647912374,0.0004250883064939668,0.00010849339700861775,0.02098988467121072,0.23436218237043505,0.0020850899058111453,0.033269696667834636,0.00377888876105026,0.024055484714558067,0.07849349230285427,0.782892719481546,0.551536629698272,0.5168970014223648,0.49669311653654197
0.00016230074211269087,0.5354528079856901,0.006819591296672995,0.00011771874109856613,9.276166421073475e-05,0.0573087073789692,1.60800267850358e-05,0.030787088024249086,0.24100879133332034,0.12823415280689127,0.024857284302625814,0.09135116989323197,0.5107432070523995,0.5390916318910685,0.7049804070619436,0.5354525777320441
0.07321480974497456,0.46496223533303865,0.003601037469628533,0.04101513801578256,0.21624949142216185,0.017905742090437153,0.00012676725212341786,0.002683216881635619,0.045233680735648166,0.13500788105456948,0.025572315083786434,0.08924746373569527,0.5734573619871084,0.5001793926953174,0.788210682942375,0.5003774455883058
0.003213266997984702,0.5846964851385515,0.00045838235607053283,0.042696558104002025,0.00018531064811706555,0.0005653260693239328,0.0453643709761643,0.0028591573424038685,0.1799625169728275,0.13999862539455452,0.026709784326277904,0.09033310661379607,0.5857612680290267,0.5306752470837509,0.6691599016639752,0.5379775486109929
0.016993345950501573,0.5409286791003198,1.536590068673571e-06,2.6485148959089002e-05,0.0012795812055559385,0.00787301752975353,1.7336461844788102e-05,0.0030596492980972598,0.2666972036916368,0.16312316502326252,0.02748262714887375,0.09444251297995143,0.5082050543694652,0.5370853665820398,0.676997600783061,0.5447443586089252
0.08706415807470552,0.5302517617957281,1.4462995772729766e-06,0.024432748068549903,0.07876832718547559,0.008705760348255378,0.0002374092214464184,0.0661697305383467,0.059658722697016456,0.14470993577089877,0.027801902281628176,0.09215354156965555,0.5820657604906985,0.48947429284878163,0.7505523159698262,0.5377579403128931
0.00016896482961453873,0.5574385630665213,0.004515878053778935,2.4248123578291455e-05,0.20761990293184718,0.06204952560040639,1.6740274570305517e-05,0.03185798373207958,0.0028087312302651924,0.13349946215733835,0.029080287665533736,0.09230076064366205,0.5509344576592299,0.46393678750089573,0.6927119240209471,0.532949796708952
0.07947086443257716,0.5237041136825891,0.009285460211699115,0.009684783805094514,0.0004118929753080248,0.15552348889854054,0.01373515875601162,0.005067991273665085,0.01831176537870478,0.18480448058581025,0.02977790383002496,0.09269257696593261,0.5747512797229413,0.47915542490517826,0.7337203189301135,0.5309870731543458
0.016184686479619965,0.5595185559110164,4.942876031151335e-06,0.00019000341313455673,0.15467704828552256,0.0002604565313058873,0.007115580525053868,0.0718311004730275,0.017129907549092997,0.1730877179561952,0.030239747311700264,0.0945163716893883,0.546598972018992,0.45577276088074853,0.6969875755153924,0.5501107082670238
0.09781510918405906,0.582060029162246,1.6248931155163318e-06,0.02744977925291791,0.004613023759387087,0.009780774521062663,0.00026672524527438743,0.11412951761934881,0.0014026896018255323,0.1624807267607632,0.03086769125894644,0.09407625218343797,0.605657771307162,0.4617155769334934,0.6792670232262651,0.5649955129781612
0.21904211426212394,0.5341132493012904,0.000927698048539823,0.044292925876393885,0.04806932384918013,0.0006206262839769415,0.006199084846311341,0.0008868458253761135,0.00037156845999345946,0.14547656324681396,0.03174601383208697,0.09313696672445496,0.6790184220194148,0.4927694163394456,0.7125189293956212,0.5308652560091315
0.23235711227042266,0.626834764586849,0.0009600723815283101,3.7742662587345774e-05,0.04974682257764488,0.00047455537642477697,6.665447976664848e-05,0.0017177439590999046,0.02699643944561244,0.060808092260063944,0.033944437833389254,0.0941084620027994,0.7136702318100104,0.5035552071175797,0.6068700762729542,0.5477083045828443
0.06574240049681762,0.6125862221901976,2.6374579434260588e-05,0.00034457416809163897,0.001424078983896457,0.13715451577447865,0.006822127969922819,0.0034051627552788197,0.0015405243592953464,0.1709540187225867,0.03417590548581092,0.0958195794751654,0.5928409215647442,0.46150514112177804,0.6359075135980732,0.5596343113429809
0.22111503811348682,0.5893639974818665,0.00046204152858019833,0.04303739598661777,0.00019592467463173317,0.0005698389516032608,3.360598346871916e-06,0.0028819814101490124,0.0012542154937936548,0.1411162057609242,0.03446107984561364,0.09496034008720411,0.6957700712274915,0.48683433572433915,0.646646402156297,0.5509084643789124
