dec_Equity_Developed_Markets,dec_Equity_Emerging_Markets,dec_Bond_US,dec_Bond_EU,dec_RealEstate_US,dec_RealEstate_EU,dec_Cash,dec_Private_Debt,dec_Infrastructure,dec_Private_Equity,obj_Risk,obj_Return,obj_Liquidity
,,,,,,,,,,-1,1,1
Equities,Equities,Fixed_Income,Fixed_Income,Real_Assets,Real_Assets,Cash,Fixed_Income,Real_Assets,Private_Equity,,,
0.06602978803149914,0.044092149166034156,0.03222829431069242,0.028587208425796165,0.07437838723554271,0.0035165570875818884,0.0030565509707411623,0.41550310985712974,0.28896976048118783,0.04363819443379476,0.005879188503831089,0.06740753317896651,0.38413718164767646
0.07688871753709943,0.04179386048270146,0.03187246261558495,0.028271577857995164,0.07355717754463448,0.0034777308792398195,0.00302280367705518,0.4109155516550862,0.2857792534467306,0.044420864303872716,0.005952210012538558,0.0675609160006944,0.38909294649365556
0.06584356716780851,0.04388699399015759,0.032137402290882355,0.007855371021062978,0.07416862119018888,0.0035066394986028883,0.0030479307164793384,0.4143312849839857,0.3117070655588393,0.04351512358199248,0.006092825296890423,0.06834172511370387,0.3702951892991114
0.05415699013784782,0.05851054810771379,0.40707966510138927,3.733761521485562e-05,0.3594978826806386,0.0033437323400928236,0.011747968270760491,0.03711239362649143,0.016905213052778707,0.051608269067071985,0.006282103312470933,0.05963587165352632,0.6566217638247592
0.05099802594550086,0.042780992493054684,0.36526485187059676,0.0008486306144373011,0.3500749969351782,0.00059490767546727,0.003742361633572236,0.0016991671176536246,0.1328493988974105,0.05114666681712861,0.00656303487434522,0.061318226352372704,0.6085666891862209
0.07994423333518354,0.004521123202812566,0.43191755584387587,1.8299022076141857e-05,0.41514522584913494,0.0037881653147291217,0.00484389512763966,3.676601350673119e-06,0.00010923857159312461,0.05970858713160442,0.00671234656180949,0.05852245429994458,0.6639059142392381
0.0532494496716188,0.057302301247292076,0.39366607873514553,0.000908206134486264,0.3746509427515817,0.0006366713516110803,0.004005082700592879,0.0016578602527303323,0.05898223410046199,0.054941173054479195,0.006821053539495942,0.06095624070400387,0.6405267196400237
0.05314608108211354,0.0931992222767578,0.4138404511691527,0.0001529029272134972,0.3791158018501917,0.0034822570336211496,0.004423505489283162,2.1684402138810754e-05,0.0032008252932816325,0.049417268476245946,0.007115413826653511,0.06105078979146946,0.6740539856093717
0.061195027559441444,0.003134386211753831,0.14688121985834313,0.0027058654209193033,0.08908804332409416,0.0006222077552685276,0.00026302841607108834,0.05611222819170002,0.5619143176030853,0.07808367565932324,0.007297223127577177,0.06876706322565658,0.4006353860908324
0.08287776493958696,0.08609846800839792,0.00816432144717914,0.011676037070926298,0.03455892519724882,0.004873197088792184,0.014628413358962786,0.6737771281218946,0.0008544612038990413,0.08249128356311215,0.007481654154239119,0.06920719902890544,0.3981818627033745
0.06769765451880216,0.05220533872596253,0.37056395849012125,1.5699658338232355e-05,0.3903529914992477,0.0032500589879898563,0.028944563512252625,3.154342609745705e-06,9.372130621147274e-05,0.0868728589584645,0.007713396863115047,0.062136574314192033,0.6470667266524438
0.0018633475628428572,0.09197758015934365,0.0011785173612001078,0.009415024091141365,0.0023419948288891986,9.131211971477e-05,0.00020020303252624,0.22289058543480764,0.6022949627751372,0.06774647263439701,0.008016968521753778,0.07346053119321369,0.305637834894882
0.0013911319521460986,0.07580997348948076,0.00917845045927315,0.0035323292785391374,0.02204591230502625,0.00038578090876366844,0.0004227114024021495,0.1640671900274711,0.6501864181748337,0.07298010200206395,0.008479523633344378,0.0737913497612178,0.29844899455567286
0.06050761696929527,0.07668635287525269,0.1720365938855059,0.0012489677060036962,0.3558037038112966,0.0007264062629109222,0.024711713917508836,0.21876325117426917,0.013626967888714921,0.07588842550924184,0.00852913035422109,0.0671921214284025,0.5204424525648692
0.050970022014889656,0.053739397311995216,0.00031949981042338183,0.00023797661732758357,0.23939119127029715,0.00048173660021062314,0.030324854901143748,0.14972429088298633,0.4339907514901677,0.04082027910055868,0.008721508284510213,0.07112270163350298,0.3704422138397241
0.02545050141924997,0.08555295346544933,0.2705243586882111,0.004894512336319354,0.39566539380199345,0.04140927998780332,0.018424132674934923,0.06140022341766558,0.011412146885255565,0.0852664973231174,0.00883016372687483,0.06544651120728867,0.5694566599032888
0.017887210951228017,0.09597158172803116,0.27448682455365475,0.0007423073526085553,0.42599067715208305,0.05397863728276634,0.013878167002287922,0.03359545883929116,0.02847152204136948,0.05499761309667982,0.008931838154826347,0.06459780821460696,0.5753709764793353
0.0014361805356509607,0.07024855584907189,0.0009042088072696535,0.00023908145904806094,0.24914873005742824,0.0004773613239387463,0.0008801274410424344,0.1627847281052521,0.4619219660992954,0.051959060322002266,0.00924376974806256,0.07300073825667314,0.3252716629649312
